Day,Month,Year,Date,Latitude,Longitude,Site,Region,Region_Code,Record_Number,DENSITY
15,Feb,2021,Feb/15/2021,20.644073,-87.05582,Playa del Carmen,"*Quintana Roo, Mexico",WC,L217,N/A
14,Feb,2021,Feb/14/2021,25.734653,-80.156295,Virginia Key,"Key Biscayne, Miami, Florida, USA",FL,L218,0.00000
13,Feb,2021,Feb/13/2021,20.644329,-87.055677,Playa del Carmen,"*Quintana Roo, Mexico",WC,L219,N/A
12,Feb,2021,Feb/12/2021,20.644097,-87.05585,Playa del Carmen,"*Quintana Roo, Mexico",WC,L220,N/A
10,Feb,2021,Feb/10/2021,20.640566,-87.057513,Playa del Carmen,"*Quintana Roo, Mexico",WC,L221,N/A
9,Feb,2021,Feb/9/2021,21.449339,-71.126578,Conch Farm,"Grand Turk, TCI",BH,L222,0.00000
9,Feb,2021,Feb/9/2021,21.448763,-71.126885,Conch Farm,"Grand Turk, TCI",BH,L223,0.00000
9,Feb,2021,Feb/9/2021,21.506871,-71.130494,Horse Stable,"Grand Turk, TCI",BH,L224,0.00000
6,Feb,2021,Feb/6/2021,25.734814,-80.156052,Virginia Key,"Key Biscayne, Miami, Florida, USA",FL,L225,0.00014
31,Jan,2021,Jan/31/2021,20.644376,-87.05564,Playa del Carmen,"*Quintana Roo, Mexico",WC,L226,N/A
27,Jan,2021,Jan/27/2021,20.644651,-87.055489,Playa del Carmen,"*Quintana Roo, Mexico",WC,L227,N/A
26,Jan,2021,Jan/26/2021,29.298651,-94.776528,Galveston island east end,"Texas, USA",NGM,L228,0.00000
24,Jan,2021,Jan/24/2021,20.644291,-87.055752,Playa del Carmen,"*Quintana Roo, Mexico",WC,L229,N/A
23,Jan,2021,Jan/23/2021,25.734851,-80.156672,Virginia Key,"Key Biscayne, Miami, Florida, USA",FL,L230,0.00007
26,Jan,2021,Jan/26/2021,29.298651,-94.776528,Galveston island east end,"Texas, USA",NGM,L231,0.00000
23,Jan,2021,Jan/23/2021,25.734851,-80.156672,Virginia Key,"Key Biscayne, Miami, Florida, USA",FL,L232,0.00007
15,Dec,2020,Dec/15/2020,21.423608,-71.141946,Ramp Beach,"Grand Turk, TCI",BH,L233,0.00000
12,Nov,2020,Nov/12/2020,21.448785,-71.126948,Conch Farm,"Grand Turk, TCI",BH,L234,0.00000
31,Oct,2020,Oct/31/2020,26.060411,-80.111444,MJ State Park,"*Broward, Florida, USA",FL,L235,0.00000
28,Oct,2020,Oct/28/2020,21.794732,-72.261933,Blue Hills,"Providenciales, TCI",BH,L236,0.00000
28,Oct,2020,Oct/28/2020,21.772185,-72.162546,Long Bay (Prov),"Providenciales, TCI",BH,L237,0.00000
28,Oct,2020,Oct/28/2020,26.060413,-80.111469,MJ State Park,"*Broward, Florida, USA",FL,L238,0.00000
27,Oct,2020,Oct/27/2020,26.059705,-80.111546,MJ State Park,"*Broward, Florida, USA",FL,L239,0.00000
10,Oct,2020,Oct/10/2020,26.235517,-80.0879,Atlantic Pier,"Broward, Florida, USA",FL,L240,0.00083
10,Oct,2020,Oct/10/2020,26.060309,-80.111443,MJ State Park,"*Broward, Florida, USA",FL,L241,0.00083
7,Oct,2020,Oct/7/2020,26.060383,-80.111456,MJ State Park,"*Broward, Florida, USA",FL,L242,0.00000
6,Oct,2020,Oct/6/2020,26.320288,-80.074685,County Line,"Broward, Florida, USA",FL,L243,0.00000
29,Sep,2020,Sep/29/2020,26.060319,-80.111365,MJ State Park,"*Broward, Florida, USA",FL,L244,0.00000
24,Sep,2020,Sep/24/2020,21.77213,-72.162612,Long Bay (Prov),"Providenciales, TCI",BH,L245,0.00000
23,Sep,2020,Sep/23/2020,26.056763,-80.11207,MJ State Park,"*Broward, Florida, USA",FL,L246,0.00000
16,Sep,2020,Sep/16/2020,26.060324,-80.111469,MJ State Park,"*Broward, Florida, USA",FL,L247,0.00000
14,Sep,2020,Sep/14/2020,25.695032,-80.156252,Key Biscayne Beach Club,"Miami, Florida, USA",FL,L248,0.00000
14,Sep,2020,Sep/14/2020,25.678883,-80.256326,Matheson Hammock Park,"Miami, Florida, USA",FL,L249,0.00000
10,Sep,2020,Sep/10/2020,21.772131,-72.162628,Long Bay (Prov),"Providenciales, TCI",BH,L250,0.00000
9,Sep,2020,Sep/9/2020,26.060318,-80.111315,MJ State Park,"*Broward, Florida, USA",FL,L251,0.00000
7,Sep,2020,Sep/7/2020,26.060407,-80.111346,MJ State Park,"*Broward, Florida, USA",FL,L252,0.00000
6,Sep,2020,Sep/6/2020,26.060185,-80.111353,MJ State Park,"*Broward, Florida, USA",FL,L253,0.00000
3,Sep,2020,Sep/3/2020,25.695008,-80.156377,Silver Sands Beach Resort,"Miami, Florida, USA",FL,L254,0.00000
3,Sep,2020,Sep/3/2020,26.320872,-80.074447,County Line,"Broward, Florida, USA",FL,L255,0.00002
2,Sep,2020,Sep/2/2020,26.060264,-80.111366,MJ State Park,"*Broward, Florida, USA",FL,L256,0.00000
1,Sep,2020,Sep/1/2020,26.321047,-80.074413,County Line,"Broward, Florida, USA",FL,L257,0.00003
31,Aug,2020,Aug/31/2020,25.678915,-80.255815,Matheson Hammock Park,"Miami, Florida, USA",FL,L258,0.00000
31,Aug,2020,Aug/31/2020,25.730927,-80.232847,Shake-A-Leg,"Miami, Florida, USA",FL,L259,0.00000
31,Aug,2020,Aug/31/2020,25.73398,-80.227005,Kennedy Park,"Miami, Florida, USA",FL,L260,0.00000
29,Aug,2020,Aug/29/2020,25.745549,-80.194108,Key Biscayne Dog's Beach,"Key Biscayne, Miami, Florida, USA",FL,L261,0.00000
26,Aug,2020,Aug/26/2020,25.669224,-80.155609,Bill Baggs State Park,"Key Biscayne, Miami, Florida, USA",FL,L262,0.00000
26,Aug,2020,Aug/26/2020,21.761762,-72.260345,Five Cays,"Providenciales, TCI",BH,L263,0.00000
26,Aug,2020,Aug/26/2020,21.772196,-72.162634,Long Bay (Prov),"Providenciales, TCI",BH,L264,0.00000
26,Aug,2020,Aug/26/2020,26.060359,-80.111352,MJ State Park,"*Broward, Florida, USA",FL,L265,0.00000
24,Aug,2020,Aug/24/2020,25.67893,-80.255779,Matheson Hammock Park,"Miami, Florida, USA",FL,L266,0.00000
24,Aug,2020,Aug/24/2020,25.678664,-80.256757,Matheson Hammock Park,"Miami, Florida, USA",FL,L267,0.00000
24,Aug,2020,Aug/24/2020,25.678926,-80.25635,Matheson Hammock Park,"Miami, Florida, USA",FL,L268,0.00000
19,Aug,2020,Aug/19/2020,26.060348,-80.111376,MJ State Park,"*Broward, Florida, USA",FL,L269,0.00000
14,Aug,2020,Aug/14/2020,26.06035,-80.111356,MJ State Park,"*Broward, Florida, USA",FL,L270,0.00000
9,Aug,2020,Aug/9/2020,26.320795,-80.074439,County Line,"Broward, Florida, USA",FL,L271,0.00000
21,Jul,2020,Jul/21/2020,25.731694,-80.162033,RSMAS,"Key Biscayne, Miami, Florida, USA",FL,L272,0.00080
19,Jul,2020,Jul/19/2020,26.233574,-80.089563,Atlantic Pier,"Broward, Florida, USA",FL,L273,0.00000
18,Jul,2020,Jul/18/2020,26.23401,-80.089598,Atlantic Pier,"Broward, Florida, USA",FL,L274,0.00000
15,Jul,2020,Jul/15/2020,19.330533,-81.382408,Public Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L275,0.00000
12,Jul,2020,Jul/12/2020,26.235502,-80.087878,Atlantic Pier,"Broward, Florida, USA",FL,L276,0.00000
7,Jul,2020,Jul/7/2020,26.320769,-80.074456,County Line,"Broward, Florida, USA",FL,L277,0.00003
7,Jul,2020,Jul/7/2020,19.285294,-81.240637,Pease Bay Beach,"*Bodden Town, South Grand Cayman, Cayman Islands",GA,L278,0.00000
1,Jul,2020,Jul/1/2020,26.060268,-80.11137,MJ State Park,"*Broward, Florida, USA",FL,L279,0.00000
20,Jun,2020,Jun/20/2020,26.060467,-80.111424,MJ State Park,"*Broward, Florida, USA",FL,L280,0.00000
19,Jun,2020,Jun/19/2020,19.271976,-81.310097,Bat Cave Beach,"South Grand Cayman, Cayman Islands",GA,L281,0.00000
17,Jun,2020,Jun/17/2020,26.06043,-80.111445,MJ State Park,"*Broward, Florida, USA",FL,L282,0.00000
11,Jun,2020,Jun/11/2020,26.320998,-80.07447,County Line,"Broward, Florida, USA",FL,L283,0.00000
11,Jun,2020,Jun/11/2020,26.235335,-80.087931,Atlantic Pier,"Broward, Florida, USA",FL,L284,0.00000
9,Jun,2020,Jun/9/2020,19.350107,-81.093514,Spotters Way Beach,"East End, Grand Cayman",GA,L285,0.00000
9,Jun,2020,Jun/9/2020,19.350612,-81.093714,Spotters Way Beach,"East End, Grand Cayman",GA,L286,0.00000
6,Jun,2020,Jun/6/2020,26.058791,-80.111491,MJ State Park,"*Broward, Florida, USA",FL,L287,0.00000
4,Jun,2020,Jun/4/2020,26.235208,-80.087987,Atlantic Pier,"Broward, Florida, USA",FL,L288,0.00000
3,Jun,2020,Jun/3/2020,26.235123,-80.088029,Atlantic Pier,"Broward, Florida, USA",FL,L289,0.00000
3,Jun,2020,Jun/3/2020,26.060312,-80.111484,MJ State Park,"*Broward, Florida, USA",FL,L290,0.00000
2,Jun,2020,Jun/2/2020,19.266252,-81.383426,South Sound Beach,"South Grand Cayman, Cayman Islands",GA,L291,0.00197
2,Jun,2020,Jun/2/2020,19.394051,-81.377406,Barkers Beach,"West Bay, Grand Cayman, Cayman Islands",GA,L292,0.00000
1,Jun,2020,Jun/1/2020,26.32093,-80.074481,County Line,"Broward, Florida, USA",FL,L293,0.00017
27,May,2020,May/27/2020,26.06024,-80.111404,MJ State Park,"*Broward, Florida, USA",FL,L294,0.00000
26,May,2020,May/26/2020,26.060314,-80.111468,MJ State Park,"*Broward, Florida, USA",FL,L295,0.00000
25,May,2020,May/25/2020,26.060455,-80.111489,MJ State Park,"*Broward, Florida, USA",FL,L296,0.00000
24,May,2020,May/24/2020,26.060425,-80.111434,MJ State Park,"*Broward, Florida, USA",FL,L297,0.00000
15,May,2020,May/15/2020,26.32096,-80.074531,County Line,"Broward, Florida, USA",FL,L298,0.00000
13,May,2020,May/13/2020,26.321028,-80.074492,County Line,"Broward, Florida, USA",FL,L299,0.00027
12,May,2020,May/12/2020,26.060441,-80.111504,MJ State Park,"*Broward, Florida, USA",FL,L300,0.00083
11,May,2020,May/11/2020,26.320964,-80.074462,County Line,"Broward, Florida, USA",FL,L301,0.00010
5,May,2020,May/5/2020,26.321001,-80.074443,County Line,"Broward, Florida, USA",FL,L302,0.00000
4,May,2020,May/4/2020,26.320979,-80.074544,County Line,"Broward, Florida, USA",FL,L303,0.00000
3,May,2020,May/3/2020,26.060276,-80.111413,MJ State Park,"*Broward, Florida, USA",FL,L304,0.00077
30,Apr,2020,Apr/30/2020,26.060396,-80.111391,MJ State Park,"*Broward, Florida, USA",FL,L305,0.00000
28,Apr,2020,Apr/28/2020,26.060383,-80.111422,MJ State Park,"*Broward, Florida, USA",FL,L306,0.00014
24,Apr,2020,Apr/24/2020,26.320988,-80.074619,County Line,"Broward, Florida, USA",FL,L307,0.00075
23,Apr,2020,Apr/23/2020,26.320904,-80.074427,County Line,"Broward, Florida, USA",FL,L308,0.00075
23,Apr,2020,Apr/23/2020,26.060396,-80.111379,MJ State Park,"*Broward, Florida, USA",FL,L309,0.00014
22,Apr,2020,Apr/22/2020,26.060401,-80.111419,MJ State Park,"*Broward, Florida, USA",FL,L310,0.00000
20,Apr,2020,Apr/20/2020,26.321012,-80.074479,County Line,"Broward, Florida, USA",FL,L311,0.00000
20,Apr,2020,Apr/20/2020,26.060302,-80.111376,MJ State Park,"*Broward, Florida, USA",FL,L312,0.00000
17,Apr,2020,Apr/17/2020,26.320886,-80.074534,County Line,"Broward, Florida, USA",FL,L313,N/A
17,Apr,2020,Apr/17/2020,26.060265,-80.111397,MJ State Park,"*Broward, Florida, USA",FL,L314,0.00000
14,Apr,2020,Apr/14/2020,26.320839,-80.074455,County Line,"Broward, Florida, USA",FL,L315,0.00012
5,Apr,2020,Apr/5/2020,26.060477,-80.111395,MJ State Park,"*Broward, Florida, USA",FL,L316,0.00049
2,Apr,2020,Apr/2/2020,26.321022,-80.074648,County Line,"Broward, Florida, USA",FL,L317,0.00046
28,Mar,2020,Mar/28/2020,26.060374,-80.111397,MJ State Park,"*Broward, Florida, USA",FL,L318,0.00000
13,Mar,2020,Mar/13/2020,26.060462,-80.11143,MJ State Park,"*Broward, Florida, USA",FL,L319,0.00000
6,Mar,2020,Mar/6/2020,26.060085,-80.111376,MJ State Park,"*Broward, Florida, USA",FL,L320,0.00000
5,Mar,2020,Mar/5/2020,26.06041,-80.111425,MJ State Park,"*Broward, Florida, USA",FL,L321,0.00000
21,Jan,2020,Jan/21/2020,25.615165,-80.305479,Deering Estate,"Miami, Florida, USA",FL,L322,0.00000
12,Nov,2019,Nov/12/2019,21.496392,-71.496265,Highland Bay,"South Caicos, TCI",BH,L323,0.00000
11,Nov,2019,Nov/11/2019,25.125293,-80.405903,John Pennekamp State Park,"Florida Keys, Florida, USA",FL,L324,0.00000
29,Oct,2019,Oct/29/2019,26.060288,-80.111498,MJ State Park,"*Broward, Florida, USA",FL,L325,0.00041
28,Oct,2019,Oct/28/2019,26.060403,-80.11149,MJ State Park,"*Broward, Florida, USA",FL,L326,0.00031
16,Oct,2019,Oct/16/2019,26.060442,-80.111437,MJ State Park,"*Broward, Florida, USA",FL,L327,0.00000
13,Oct,2019,Oct/13/2019,21.49793,-71.495534,Highland Bay,"South Caicos, TCI",BH,L328,0.00000
11,Oct,2019,Oct/11/2019,26.060392,-80.111481,MJ State Park,"*Broward, Florida, USA",FL,L329,0.00000
7,Oct,2019,Oct/7/2019,25.823099,-80.178413,Morningside Park,"Miami, Florida, USA",FL,L330,0.00000
7,Oct,2019,Oct/7/2019,25.715066,-80.150058,Key Biscayne Nature Center,"Key Biscayne, Miami, Florida, USA",FL,L331,0.00000
7,Oct,2019,Oct/7/2019,26.060262,-80.111491,MJ State Park,"*Broward, Florida, USA",FL,L332,0.00000
5,Oct,2019,Oct/5/2019,26.060402,-80.111501,MJ State Park,"*Broward, Florida, USA",FL,L333,0.00000
30,Sep,2019,Sep/30/2019,25.715204,-80.15014,Nature Center,"Key Biscayne, Miami, Florida, USA",FL,L334,0.00000
29,Sep,2019,Sep/29/2019,26.060283,-80.111485,MJ State Park,"*Broward, Florida, USA",FL,L335,0.00128
23,Sep,2019,Sep/23/2019,25.823145,-80.17822,Morningside Park,"Miami, Florida, USA",FL,L336,0.00000
20,Sep,2019,Sep/20/2019,26.060258,-80.111477,MJ State Park,"*Broward, Florida, USA",FL,L337,0.00000
15,Sep,2019,Sep/15/2019,25.668672,-80.15432,Bill Baggs State Park,"Key Biscayne, Miami, Florida, USA",FL,L338,0.00060
15,Sep,2019,Sep/15/2019,26.060309,-80.111437,MJ State Park,"*Broward, Florida, USA",FL,L339,0.00000
23,Aug,2019,Aug/23/2019,26.060228,-80.111401,MJ State Park,"*Broward, Florida, USA",FL,L340,0.00000
22,Aug,2019,Aug/22/2019,25.669396,-80.153721,Bill Baggs State Park,"Key Biscayne, Miami, Florida, USA",FL,L341,0.00000
14,Aug,2019,Aug/14/2019,26.060317,-80.111394,MJ State Park,"*Broward, Florida, USA",FL,L342,0.00000
7,Aug,2019,Aug/7/2019,26.060261,-80.111409,MJ State Park,"*Broward, Florida, USA",FL,L343,0.00000
26,Jul,2019,Jul/26/2019,26.060384,-80.111362,MJ State Park,"*Broward, Florida, USA",FL,L344,0.00000
14,Jul,2019,Jul/14/2019,26.0603,-80.111376,MJ State Park,"*Broward, Florida, USA",FL,L345,0.00000
13,Jul,2019,Jul/13/2019,26.060171,-80.111317,MJ State Park,"*Broward, Florida, USA",FL,L346,0.00000
27,Jun,2019,Jun/27/2019,26.06029,-80.11132,MJ State Park,"*Broward, Florida, USA",FL,L347,0.00155
26,Jun,2019,Jun/26/2019,26.060442,-80.111348,MJ State Park,"*Broward, Florida, USA",FL,L348,0.00112
24,Jun,2019,Jun/24/2019,26.060347,-80.111381,MJ State Park,"*Broward, Florida, USA",FL,L349,0.00068
19,Jun,2019,Jun/19/2019,26.060467,-80.111357,MJ State Park,"*Broward, Florida, USA",FL,L350,0.00000
16,Jun,2019,Jun/16/2019,26.060299,-80.111372,MJ State Park,"*Broward, Florida, USA",FL,L351,0.00037
15,Jun,2019,Jun/15/2019,26.060427,-80.111354,MJ State Park,"*Broward, Florida, USA",FL,L352,0.00037
22,May,2019,May/22/2019,18.53498,-68.358359,"Westin, Punta Cana",Dominican Republic,GA,L353,0.00005
21,May,2019,May/21/2019,18.537405,-68.355832,"Westin, Punta Cana",Dominican Republic,GA,L354,0.00003
19,May,2019,May/19/2019,18.534938,-68.358432,"Westin, Punta Cana",Dominican Republic,GA,L355,0.00077
8,May,2019,May/8/2019,26.060363,-80.111335,MJ State Park,"*Broward, Florida, USA",FL,L356,0.00000
5,May,2019,May/5/2019,26.060379,-80.111381,MJ State Park,"*Broward, Florida, USA",FL,L357,0.00344
1,May,2019,May/1/2019,26.060346,-80.1114,MJ State Park,"*Broward, Florida, USA",FL,L358,0.00129
28,Jan,2020,Jan/28/2020,25.615234,-80.305375,Deering Estate,"Miami, Florida, USA",FL,L359,0.00000
27,Jan,2020,Jan/27/2020,25.615154,-80.305528,Deering Estate,"Miami, Florida, USA",FL,L360,0.00000
23,Jan,2020,Jan/23/2020,25.615192,-80.305415,Deering Estate,"Miami, Florida, USA",FL,L361,0.00000
22,Jan,2020,Jan/22/2020,25.615189,-80.305418,Deering Estate,"Miami, Florida, USA",FL,L362,0.00000
18,Nov,2021,Nov/18/2021,21.761987,-72.260119,Five Cays,"Providenciales, TCI",BH,L363,0.00000
31,Oct,2021,Oct/31/2021,26.060515,-80.111443,MJ State Park,"*Broward, Florida, USA",FL,L364,0.00000
30,Oct,2021,Oct/30/2021,26.060375,-80.111464,MJ State Park,"*Broward, Florida, USA",FL,L365,0.00000
29,Oct,2021,Oct/29/2021,26.060428,-80.11145,MJ State Park,"*Broward, Florida, USA",FL,L366,0.00000
28,Oct,2021,Oct/28/2021,20.644803,-87.055212,Playa Del Carmen,"*Quintana Roo, Mexico",WC,L367,N/A
28,Oct,2021,Oct/28/2021,26.060346,-80.111397,MJ State Park,"*Broward, Florida, USA",FL,L368,0.00000
27,Oct,2021,Oct/27/2021,26.060271,-80.111427,MJ State Park,"*Broward, Florida, USA",FL,L369,0.00000
26,Oct,2021,Oct/26/2021,26.060377,-80.111414,MJ State Park,"*Broward, Florida, USA",FL,L370,0.00000
25,Oct,2021,Oct/25/2021,26.060394,-80.111425,MJ State Park,"*Broward, Florida, USA",FL,L371,0.00129
24,Oct,2021,Oct/24/2021,26.060445,-80.11146,MJ State Park,"*Broward, Florida, USA",FL,L372,0.00400
18,Oct,2021,Oct/18/2021,26.06027,-80.111486,MJ State Park,"*Broward, Florida, USA",FL,L373,0.00073
17,Oct,2021,Oct/17/2021,26.060455,-80.111424,MJ State park,"*Broward, Florida, USA",FL,L374,0.00000
16,Oct,2021,Oct/16/2021,26.060337,-80.111457,MJ State Park,"*Broward, Florida, USA",FL,L375,0.00000
15,Oct,2021,Oct/15/2021,26.060422,-80.111462,MJ State Park,"*Broward, Florida, USA",FL,L376,0.00000
12,Oct,2021,Oct/12/2021,26.060424,-80.11145,MJ State Park,"*Broward, Florida, USA",FL,L377,0.00000
6,Oct,2021,Oct/6/2021,25.696871,-80.15601,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L378,0.00000
5,Oct,2021,Oct/5/2021,25.696642,-80.155889,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L379,0.00000
30,Sep,2021,Sep/30/2021,26.060355,-80.111451,MJ State Park,"*Broward, Florida, USA",FL,L380,0.00000
29,Sep,2021,Sep/29/2021,26.060268,-80.111441,MJ State Park,"*Broward, Florida, USA",FL,L381,0.00000
28,Sep,2021,Sep/28/2021,26.060223,-80.111469,MJ State Park,"*Broward, Florida, USA",FL,L382,0.00000
27,Sep,2021,Sep/27/2021,26.060366,-80.111438,MJ State Park,"*Broward, Florida, USA",FL,L383,0.00000
26,Sep,2021,Sep/26/2021,26.060121,-80.111446,MJ State Park,"*Broward, Florida, USA",FL,L384,0.00000
25,Sep,2021,Sep/25/2021,25.69693,-80.15642,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L385,0.00000
25,Sep,2021,Sep/25/2021,26.060421,-80.11147,MJ State Park,"*Broward, Florida, USA",FL,L386,0.00000
24,Sep,2021,Sep/24/2021,26.060263,-80.111479,MJ State Park,"*Broward, Florida, USA",FL,L387,0.00000
23,Sep,2021,Sep/23/2021,26.060413,-80.111432,MJ State Park,"*Broward, Florida, USA",FL,L388,0.00000
22,Sep,2021,Sep/22/2021,26.060431,-80.111421,MJ State Park,"*Broward, Florida, USA",FL,L389,0.00000
19,Sep,2021,Sep/19/2021,26.060286,-80.111463,MJ State Park,"*Broward, Florida, USA",FL,L390,0.00000
15,Sep,2021,Sep/15/2021,26.060397,-80.111398,MJ State Park,"*Broward, Florida, USA",FL,L391,0.00000
12,Sep,2021,Sep/12/2021,20.772589,-86.945522,Playa del Secreto,"Quintana Roo, Mexico",WC,L392,0.00000
11,Sep,2021,Sep/11/2021,25.696853,-80.156034,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L393,0.00000
11,Sep,2021,Sep/11/2021,26.060397,-80.111421,MJ State Park,"*Broward, Florida, USA",FL,L394,0.00046
10,Sep,2021,Sep/10/2021,26.060245,-80.111467,MJ State Park,"*Broward, Florida, USA",FL,L395,0.00000
9,Sep,2021,Sep/9/2021,26.060364,-80.111458,MJ State Park,"*Broward, Florida, USA",FL,L396,0.00000
8,Sep,2021,Sep/8/2021,26.060379,-80.111471,MJ State Park,"*Broward, Florida, USA",FL,L397,0.00000
7,Sep,2021,Sep/7/2021,26.060376,-80.111409,MJ State Park,"*Broward, Florida, USA",FL,L398,0.00000
6,Sep,2021,Sep/6/2021,26.060317,-80.111429,MJ State park,"*Broward, Florida, USA",FL,L399,0.00015
4,Sep,2021,Sep/4/2021,26.060374,-80.111383,MJ State Park,"*Broward, Florida, USA",FL,L400,0.00014
3,Sep,2021,Sep/3/2021,25.696895,-80.156591,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L401,0.00000
2,Sep,2021,Sep/2/2021,25.696932,-80.15666,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L402,0.00000
27,Aug,2021,Aug/27/2021,26.060689,-80.111416,MJ State Park,"*Broward, Florida, USA",FL,L403,0.00000
26,Aug,2021,Aug/26/2021,26.060435,-80.111462,MJ State Park,"*Broward, Florida, USA",FL,L404,0.00000
25,Aug,2021,Aug/25/2021,26.06062,-80.111426,MJ State Park,"*Broward, Florida, USA",FL,L405,0.00000
23,Aug,2021,Aug/23/2021,20.644803,-87.055281,Playa Del Carmen,"*Quintana Roo, Mexico",WC,L406,N/A
22,Aug,2021,Aug/22/2021,26.060263,-80.111437,MJ State Park,"*Broward, Florida, USA",FL,L407,0.00000
13,Aug,2021,Aug/13/2021,26.060296,-80.111433,MJ State Park,"*Broward, Florida, USA",FL,L408,0.00000
11,Aug,2021,Aug/11/2021,26.060302,-80.111403,MJ State Park,"*Broward, Florida, USA",FL,L409,0.00000
8,Aug,2021,Aug/8/2021,25.696848,-80.155911,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L410,0.00000
7,Aug,2021,Aug/7/2021,25.696816,-80.155889,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L411,0.00000
4,Aug,2021,Aug/4/2021,26.060411,-80.111354,MJ State Park,"*Broward, Florida, USA",FL,L412,0.00400
30,Jul,2021,Jul/30/2021,26.060436,-80.111422,MJ State Park,"*Broward, Florida, USA",FL,L413,0.00000
29,Jul,2021,Jul/29/2021,26.060351,-80.111369,MJ State Park,"*Broward, Florida, USA",FL,L414,0.00000
27,Jul,2021,Jul/27/2021,26.060638,-80.111415,MJ State Park,"*Broward, Florida, USA",FL,L415,0.00000
25,Jul,2021,Jul/25/2021,25.6968,-80.155887,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L416,0.00000
25,Jul,2021,Jul/25/2021,26.060276,-80.111358,MJ State Park,"*Broward, Florida, USA",FL,L417,0.00000
24,Jul,2021,Jul/24/2021,25.696809,-80.155927,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L418,0.00000
23,Jul,2021,Jul/23/2021,26.946432,-80.083445,Jupiter Inlet,"Central Florida, USA",FL,L419,0.00000
22,Jul,2021,Jul/22/2021,28.911103,-80.811602,Cape Canaveral National Seashore,"Central Florida, USA",FL,L420,0.00000
21,Jul,2021,Jul/21/2021,25.696945,-80.156557,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L421,0.00000
20,Jul,2021,Jul/20/2021,20.644898,-87.055242,Playa del carmen,"*Quintana Roo, Mexico",WC,L422,N/A
15,Jul,2021,Jul/15/2021,20.644856,-87.055288,Playa del Carmen,"*Quintana Roo, Mexico",WC,L423,N/A
9,Jul,2021,Jul/9/2021,21.491788,-71.517642,East Bay,"South Caicos, TCI",BH,L424,0.00000
8,Jul,2021,Jul/8/2021,26.06058,-80.111379,MJ State Park,"*Broward, Florida, USA",FL,L425,0.00000
23,Jun,2021,Jun/23/2021,26.05976,-80.111398,MJ State Park,"*Broward, Florida, USA",FL,L426,0.00146
21,Jun,2021,Jun/21/2021,25.689388,-80.156504,Key Biscayne Beach Club,Florida,FL,L427,0.00000
17,May,2021,May/17/2021,25.615223,-80.305301,Deering Estate,"Miami, Florida, USA",FL,L428,0.00000
14,Jun,2021,Jun/14/2021,25.69721,-80.157559,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L429,0.00000
6,Oct,2018,Oct/6/2018,25.676353,-80.154006,Bill Baggs State Park,"Key Biscayne, Miami, Florida, USA",FL,L430,0.00000
13,Jun,2021,Jun/13/2021,25.696836,-80.155857,Key Biscayne (Key Colony),"*Key Biscayne, Miami, Florida, USA",FL,L431,0.00000
15,Sep,2018,Sep/15/2018,25.674014,-80.153339,Bill Baggs State Park,"Key Biscayne, Miami, Florida, USA",FL,L432,0.00007
15,Sep,2018,Sep/15/2018,25.6715,-80.152836,Bill Baggs State Park,"Key Biscayne, Miami, Florida, USA",FL,L433,0.00007
15,Sep,2018,Sep/15/2018,25.713234,-80.151079,Crandon Park,"Key Biscayne, Miami, Florida, USA",FL,L434,0.00000
29,May,2021,May/29/2021,25.720771,-80.147857,Crandon Park (North),"Key Biscayne, Miami, Florida, USA",FL,L435,0.00000
